,Product Link,Product Name,image,Star Rating,review_count,Price,Stock Status,Brand,Unit_Size,Sku,Description,Details
163,https://www.dollargeneral.com/p/artskills-crafters-closet-tacky-glue-oz/672125036327,"Artskills Crafters Closet Tacky Glue, 3.72oz",https://dggo.dollargeneral.com/images/16/58/16584702_0.jpg,4.7,3 ,$5.50,3 in stock at,Artskills,3.72 ounce,16584702,"['Dries quick and cleans up with water', 'Great for paper, fabric, ribbon crafts and more']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '3.72 ounce', 'SKU': '16584702'}"
164,https://www.dollargeneral.com/p/playskool-crayons-assorted-ct/788958110346,Playskool Crayons Assorted 24ct,https://dggo.dollargeneral.com/images/06/34/06344802_0.jpg,4.0,1 ,$1.00,19 in stock at,Crayola,24.0 each,06344802,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Crayola', 'Unit Size': '24.0 each', 'SKU': '06344802'}"
165,https://www.dollargeneral.com/p/scent-happy-body-lotion-sugar-dream-oz/811170039390,"Scent Happy Body Lotion Sugar Dream, 10 Oz",https://dggo.dollargeneral.com/images/31/04/31040002_0.jpg,5.0,1 ,$3.35,1 in stock at,Scent Happy,13.0 ounce,31040001,"['Treat yourself to an indulgent recipe of cozy vanilla, savory almond and brown sugar.Smells likeFreshly baked sugar cookies.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '31040001'}"
166,https://www.dollargeneral.com/p/spascriptions-clinicals-glowing-facial-oil-fl-oz/814655036884,"Spascriptions Clinicals Glowing Facial Oil, 1 Fl Oz",https://dggo.dollargeneral.com/images/30/86/30868101_0.jpg,0.0,Number of Reviews is not available,"$4.85
reg $5.35",1 in stock at,Brand Description not available,1.0 ounce,30868101,"['Enriched with Ferulic Acid, Vitamin C & Vitamin E for spa-like glow', 'Easy to apply and absorbs quickly leaving oil-free texture', 'Comes with a dropper to ensure you pour the right amount without waste', 'No dyes, p']","{'Available': 'In Store, DG Pickup', 'Unit Size': '1.0 ounce', 'SKU': '30868101'}"
167,https://www.dollargeneral.com/p/artskills-crafter-s-closet-wood-box/672125055069,Artskills Crafter'S Closet Wood Box,https://dggo.dollargeneral.com/images/20/56/20560801_0.jpg,4.3,6 ,$6.50,2 in stock at,Artskills,1.0 each,20560801,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '1.0 each', 'SKU': '20560801'}"
168,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---orange-shot/41554583458,Maybelline Fast Gel Fast Drying Gel Nail Polish - Orange Shot,https://dggo.dollargeneral.com/images/24/09/24099801_0.jpg,4.0,1 ,$2.75,Out of stock at,Maybelline,1.0 each,24099801,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '24099801'}"
169,https://www.dollargeneral.com/p/artskills-crafter-s-closet-acrylic-paint-pots-ct/672125066935,"Artskills Crafter'S Closet Acrylic Paint Pots, 12 Ct",https://dggo.dollargeneral.com/images/24/38/24385001_0.jpg,0.0,Number of Reviews is not available,$3.50,Out of stock at,Artskills,12.0 each,24385001,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '12.0 each', 'SKU': '24385001'}"
170,https://www.dollargeneral.com/p/scent-happy-body-lotion-summer-berry-oz/811170039420,"Scent Happy Body Lotion Summer Berry, 10 Oz",https://dggo.dollargeneral.com/images/30/87/30877402_0.jpg,5.0,2 ,$3.35,9 in stock at,Scent Happy,13.0 ounce,30877401,"['Soak up the scent of picnic season with a sparkling berry medley topped with crisp summer sunshine.Smells like...Ripe berries at the farmers market.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30877401'}"
171,https://www.dollargeneral.com/p/scent-happy-fragrance-mist-coconut-coast-fl-oz-/811170039369,"Scent Happy Fragrance Mist, Coconut Coast, 8 Fl. Oz.",https://dggo.dollargeneral.com/images/30/81/30810902_0.jpg,0.0,Number of Reviews is not available,$3.35,8 in stock at,Scent Happy,8.0 ounce,30810901,"['Dive in to an ocean front blend of creamy coconut & crisp sea salt spray.Smells like...Vacation, tan lines and good times.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '8.0 ounce', 'SKU': '30810901'}"
172,https://www.dollargeneral.com/p/scent-happy-fragrance-mist-sugar-dream-fl-oz-/811170039345,"Scent Happy Fragrance Mist, Sugar Dream, 8 Fl. Oz.",https://dggo.dollargeneral.com/images/30/81/30812702_0.jpg,3.7,3 ,$3.35,1 in stock at,Scent Happy,8.0 ounce,30812701,"['Treat yourself to an indulgent recipe of cozy vanilla, savory almond and brown sugar.Smells likeFreshly baked sugar cookies', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '8.0 ounce', 'SKU': '30812701'}"
173,https://www.dollargeneral.com/p/scent-happy-body-wash-coconut-coast-oz/811170039512,"Scent Happy Body Wash Coconut Coast, 13 Oz",https://dggo.dollargeneral.com/images/30/80/30806202_0.jpg,3.0,1 ,$3.50,5 in stock at,Scent Happy,13.0 ounce,30806201,"['Dive in to an ocean front blend of creamy coconut & crisp sea salt spray.Smells like...Vacation, tan lines and good times.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30806201'}"
174,https://www.dollargeneral.com/p/oscar-mayer-bacon-sliced-oz/44700019887,"Oscar Mayer Bacon, Sliced, 16 Oz",https://dggo.dollargeneral.com/images/02/73/02730601_0.jpg,0.0,Number of Reviews is not available,$7.95,Out of stock at,Oscar Mayer,16.0 ounce,02730601,"['16 ounces of Oscar Mayer Naturally Hardwood Smoked Bacon', 'Slow smoked and hand-trimmed', 'Made with the finest cuts of pork', 'Perfect slice of bacon every time', 'Great with breakfast, in recipes, and more!', 'IngredientsCURED WITH WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ASCORBATE, SODIUM NITRITE.']","{'Available': 'In Store', 'Brand Description': 'Oscar Mayer', 'Unit Size': '16.0 ounce', 'SKU': '02730601'}"
175,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---tease/41554583366,Maybelline Fast Gel Fast Drying Gel Nail Polish - Tease,https://dggo.dollargeneral.com/images/24/09/24098701_0.jpg,5.0,2 ,$2.75,10 in stock at,Maybelline,1.0 each,24098701,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '24098701'}"
176,https://www.dollargeneral.com/p/scent-happy-body-wash-sugar-dream-oz/811170039499,"Scent Happy Body Wash Sugar Dream, 13 Oz",https://dggo.dollargeneral.com/images/30/80/30808202_0.jpg,0.0,Number of Reviews is not available,$3.50,1 in stock at,Scent Happy,13.0 ounce,30808201,"['Treat yourself to an indulgent recipe of cozy vanilla, savory almond and brown sugar.Smells likeFreshly baked sugar cookies.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30808201'}"
177,https://www.dollargeneral.com/p/mini-crafts-color-in-decorative-birdhouse/810031953394,Mini Crafts Color-In Decorative Birdhouse,https://dggo.dollargeneral.com/images/27/04/27047801_0.jpg,0.0,Number of Reviews is not available,$4.50,Out of stock at,Brand Description not available,1.0 each,27047801,"['Color-In Wooden Birdhouse Craft', 'Color however you like: Use paints, markers & more!', 'Have fun & make art to decorate with!']","{'Available': 'In Store, DG Pickup', 'Unit Size': '1.0 each', 'SKU': '27047801'}"
178,https://www.dollargeneral.com/p/artskills-crafters-closet-neon-glitter-shakers-/672125019535,Artskills Crafters Closet Neon Glitter Shakers,https://dggo.dollargeneral.com/images/11/94/11945601_0.jpg,5.0,2 ,$3.50,Out of stock at,Artskills,4.0 each,11945601,"['4 assorted colors', 'Ideal for decorations and projects']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '4.0 each', 'SKU': '11945601'}"
179,https://www.dollargeneral.com/p/scent-happy-body-lotion-fresh-bloom-oz/811170039437,"Scent Happy Body Lotion Fresh Bloom, 10 Oz",https://dggo.dollargeneral.com/images/30/79/30793102_0.jpg,0.0,Number of Reviews is not available,$3.35,6 in stock at,Scent Happy,13.0 ounce,30793101,"['Scent Happy Body Lotion soothes and moisturizes dry skin with Shea Butter and Aloe Vera in a lightweight, quick absorbing formula. Apply generously and evenly over skin. Repeat as desired.', 'Blossom your senses with a lush blend of whimsy white jasmine and light gardenia petals.Smells like... Holding ha']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30793101'}"
180,https://www.dollargeneral.com/p/scent-happy-body-wash-citrus-sunrise-oz/811170039505,"Scent Happy Body Wash Citrus Sunrise, 13 Oz",https://dggo.dollargeneral.com/images/30/80/30807402_0.jpg,5.0,2 ,$3.50,3 in stock at,Scent Happy,13.0 ounce,30807401,"['Rise and shine with the sunny sweet scents of tangy orange & juice peach nectar.Smells like...A Sunday drive through orange orchards.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30807401'}"
181,https://www.dollargeneral.com/p/five-deep-breaths-whipped-body-scrub-with-lavender-chamomile/811170039710,Five Deep Breaths Whipped Body Scrub With Lavender & Chamomile,https://dggo.dollargeneral.com/images/30/86/30863002_0.jpg,0.0,Number of Reviews is not available,$4.50,2 in stock at,Five Deep Breaths,10.0 ounce,30863001,"['Relax, Restore, and Calm your senses with our indulgentbath & body care products. Created to be your ultimate self-care experience & toremind you to pause & take Five Deep Breaths.', 'Find your inner calm with the aromatic sc']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '10.0 ounce', 'SKU': '30863001'}"
182,https://www.dollargeneral.com/p/crafter-s-closet-color-in-wood-box/810031953400,Crafter'S Closet Color-In Wood Box,https://dggo.dollargeneral.com/images/27/04/27047901_0.jpg,5.0,2 ,$5.00,1 in stock at,Brand Description not available,1.0 each,27047901,"['Color-In Wood Box Craft', 'Color however you like: Use paints, markers & more!', 'Have fun & make art to decorate with!', '6.1"" x 4.1"" x 2.2"" Size']","{'Available': 'In Store, DG Pickup', 'Unit Size': '1.0 each', 'SKU': '27047901'}"
183,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---teal-for-two/41554065121,Maybelline Fast Gel Fast Drying Gel Nail Polish - Teal For Two,https://dggo.dollargeneral.com/images/27/39/27393301_0.jpg,5.0,1 ,$2.75,Out of stock at,Maybelline,1.0 each,27393301,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27393301'}"
184,https://www.dollargeneral.com/p/scent-happy-body-scrub-fresh-bloom-oz-/811170039482,"Scent Happy Body Scrub, Fresh Bloom, 10 Oz.",https://dggo.dollargeneral.com/images/30/80/30803002_0.jpg,5.0,3 ,$3.50,2 in stock at,Scent Happy,10.0 ounce,30803001,"['Blossom your senses with a lush blend of whimsy white jasmine and light gardenia petals.Smells like... Holding hands through a secret garden', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '10.0 ounce', 'SKU': '30803001'}"
185,https://www.dollargeneral.com/p/spascriptions-wellness-detoxifying-cleanser-scrub-fl-oz/814655037188,"Spascriptions Wellness 101 Detoxifying Cleanser & Scrub, 5 Fl Oz",https://dggo.dollargeneral.com/images/30/86/30867001_0.jpg,5.0,1 ,"$4.85
reg $5.35",Out of stock at,Brand Description not available,5.0 ounce,30867001,"['Enriched with willow bark, blackberry, and pink sugar', 'Exfoliates, illuminates, and smoothes skin', 'Gr']","{'Available': 'In Store, DG Pickup', 'Unit Size': '5.0 ounce', 'SKU': '30867001'}"
186,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---plenty-pink/41554065107,Maybelline Fast Gel Fast Drying Gel Nail Polish - Plenty Pink,https://dggo.dollargeneral.com/images/27/39/27391901_0.jpg,0.0,Number of Reviews is not available,$2.75,Out of stock at,Maybelline,1.0 each,27391901,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27391901'}"
187,https://www.dollargeneral.com/p/scent-happy-body-scrub-citrus-sunrise-oz-/811170039451,"Scent Happy Body Scrub, Citrus Sunrise, 10 Oz.",https://dggo.dollargeneral.com/images/30/80/30803702_0.jpg,0.0,Number of Reviews is not available,$3.50,1 in stock at,Scent Happy,10.0 ounce,30803701,"['Rise and shine with the sunny sweet scents of tangy orange & juice peach nectar.Smells like...A Sunday drive through orange orchards.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '10.0 ounce', 'SKU': '30803701'}"
188,https://www.dollargeneral.com/p/five-deep-breaths--in--body-oil-wash-and-bath-foam-with-eucalyptus-tea-tree-oil/811170038454,"Five Deep Breaths 3-In-1 Body Oil, Wash And Bath Foam With Eucalyptus & Tea Tree Oil",https://dggo.dollargeneral.com/images/30/86/30867602_0.jpg,0.0,Number of Reviews is not available,$4.50,4 in stock at,Five Deep Breaths,16.0 ounce,30867601,['Relax the day away with the aromatic scents of cool Eucalyptus and clarifying Tea Tree.'],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '16.0 ounce', 'SKU': '30867601'}"
189,https://www.dollargeneral.com/p/root-to-end-styling-curl-defining-cream-fl-oz/840797143388,"Root To End Styling Curl Defining Cream, 8 Fl Oz",https://dggo.dollargeneral.com/images/27/67/27674401_0.jpg,4.4,99 ,$5.00,1 in stock at,root to end,8.0 ounce,27674401,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'root to end', 'Unit Size': '8.0 ounce', 'SKU': '27674401'}"
190,https://www.dollargeneral.com/p/five-deep-breaths-whipped-body-scrub-with-vanilla-rose/811170038447,Five Deep Breaths Whipped Body Scrub With Vanilla Rose,https://dggo.dollargeneral.com/images/30/86/30862902_0.jpg,0.0,Number of Reviews is not available,$4.50,1 in stock at,Five Deep Breaths,10.0 ounce,30862901,"['Relax, Restore, and Calm your senses with our indulgentbath & body care products . Created to be your ultimate self-care experience & toremind you to pause & take Five Deep Breaths.', 'Restore with the aromatic scents of comf']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '10.0 ounce', 'SKU': '30862901'}"
191,https://www.dollargeneral.com/p/crafter-s-closet-unfinished-wood-tray-/810031953462,,Image URL is not available,5.0,1 ,,,Brand Description not available,Unit Size not available,SKU not available,[],{'Product details': 'Not available'}
192,https://www.dollargeneral.com/p/believe-beauty-skin-hydrating-overnight-mask-oz/840797146303,"Believe Beauty Skin Hydrating Overnight Mask, 6 Oz",https://dggo.dollargeneral.com/images/28/22/28228901_0.jpg,4.0,3 ,$4.50,2 in stock at,Believe Beauty,6.0 ounce,28228901,['Directions: Apply to clean face and neck. Leave mask overnight and rinse in the morning. For a boost of hydration: leave'],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '6.0 ounce', 'SKU': '28228901'}"
193,https://www.dollargeneral.com/p/five-deep-breaths--in--body-oil-wash-and-bath-foam-with-vanilla-rose/811170038461,"Five Deep Breaths 3-In-1 Body Oil, Wash And Bath Foam With Vanilla Rose",https://dggo.dollargeneral.com/images/30/86/30867902_0.jpg,0.0,Number of Reviews is not available,$4.50,6 in stock at,Brand Description not available,Unit Size not available,SKU not available,[],{'Product details': 'Not available'}
194,https://www.dollargeneral.com/p/five-deep-breaths--in--body-oil-wash-and-bath-foam-with-lavender-chamomile-body-oil-wash-bath-foam/811170039727,"Five Deep Breaths 3-In-1 Body Oil, Wash And Bath Foam With Lavender & Chamomile, Body Oil Wash, Bath Foam",https://dggo.dollargeneral.com/images/30/86/30868402_0.jpg,0.0,Number of Reviews is not available,$4.50,2 in stock at,Five Deep Breaths,16.0 ounce,30868401,['Find your inner calm with the aromatic scents of soothing lavender & fresh chamomile.'],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '16.0 ounce', 'SKU': '30868401'}"
195,https://www.dollargeneral.com/p/artskills-crafters-closet-classic-glitter-shakers/400022921428,Artskills Crafters Closet Classic Glitter Shakers,https://dggo.dollargeneral.com/images/01/05/01059301_0.jpg,0.0,Number of Reviews is not available,$3.50,Out of stock at,Artskills,4.0 each,01059301,"['4 assorted colors', 'Ideal for decorations and projects']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Artskills', 'Unit Size': '4.0 each', 'SKU': '01059301'}"
196,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---turquoise-tease/41554065251,Maybelline Fast Gel Fast Drying Gel Nail Polish - Turquoise Tease,https://dggo.dollargeneral.com/images/27/39/27393001_0.jpg,5.0,2 ,$2.75,Out of stock at,Maybelline,1.0 each,27393001,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27393001'}"
197,https://www.dollargeneral.com/p/scent-happy-body-lotion-citrus-sunrise-oz/811170039406,"Scent Happy Body Lotion Citrus Sunrise, 10 Oz",https://dggo.dollargeneral.com/images/30/79/30794902_0.jpg,0.0,Number of Reviews is not available,$3.35,6 in stock at,Scent Happy,13.0 ounce,30794901,"['Scent Happy Body Lotion soothes and moisturizes dry skin with Shea Butter and Aloe Vera in a lightweight, quick absorbing formula. Apply generously and evenly over skin. Repeat as desired.', 'Rise and shine with the sunny sweet scents of tangy orange & juice peach nectar.Smells like...A Sunday drive thro']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30794901'}"
198,https://www.dollargeneral.com/p/crafter-s-closet-letter-foam-stickers-ct/810031953257,"Crafter'S Closet Letter Foam Stickers, 50 Ct",https://dggo.dollargeneral.com/images/27/04/27045301_0.jpg,0.0,Number of Reviews is not available,$1.00,1 in stock at,Brand Description not available,50.0 each,27045301,"['Sticker Letters Come in Assorted Colors: Pink, Purple, Green, Orange', 'Perfect for Decorating & Crafting!', 'For Ages 3+']","{'Available': 'In Store, DG Pickup', 'Unit Size': '50.0 each', 'SKU': '27045301'}"
199,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---slay-it/41554583373,Maybelline Fast Gel Fast Drying Gel Nail Polish - Slay It,https://dggo.dollargeneral.com/images/24/09/24098801_0.jpg,0.0,Number of Reviews is not available,$2.75,2 in stock at,Maybelline,1.0 each,24098801,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '24098801'}"
200,https://www.dollargeneral.com/p/scent-happy-body-wash-fresh-bloom-oz/811170039536,"Scent Happy Body Wash Fresh Bloom, 13 Oz",https://dggo.dollargeneral.com/images/30/80/30806702_0.jpg,0.0,Number of Reviews is not available,$3.50,16 in stock at,Scent Happy,13.0 ounce,30806701,"['Blossom your senses with a lush blend of whimsy white jasmine and light gardenia petals.Smells like... Holding hands through a secret garden', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '13.0 ounce', 'SKU': '30806701'}"
201,https://www.dollargeneral.com/p/maybelline-sensational-ultra-shiny-glossy-finish-lip-gloss---berry-chic-fl-oz/41554072679,"Maybelline Sensational Ultra-Shiny Glossy Finish Lip Gloss - Berry Chic, 0.17 Fl Oz",https://dggo.dollargeneral.com/images/30/27/30275401_0.jpg,2.0,1 ,$6.75,1 in stock at,Maybelline,1.0 each,30275401,"['Sensational Gloss with hi-shine complex for shimmering shine that lasts.', 'Formula with olive fruit extract melts']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '30275401'}"
202,https://www.dollargeneral.com/p/five-deep-breaths-body-cream-with-vanilla-rose/811170039802,Five Deep Breaths Body Cream With Vanilla Rose,https://dggo.dollargeneral.com/images/30/86/30862302_0.jpg,0.0,Number of Reviews is not available,$4.50,9 in stock at,Five Deep Breaths,11.5 ounce,30862301,"['Restore with the aromatic scents of comforting vanilla & fresh rose petals.', 'Soothe tired & dry skin with this aromatic and ultra hydrating Body Cream. Apply generously to nourish your skin, and your senses, with a healthy dose of self care.Thoughtfully crafted with moisturizing shea butter,']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '11.5 ounce', 'SKU': '30862301'}"
203,https://www.dollargeneral.com/p/root-to-end-scalp-scrub-treatment-fl-oz/840797143371,"Root To End Scalp Scrub Treatment, 6 Fl Oz",https://dggo.dollargeneral.com/images/27/67/27673801_0.jpg,4.4,86 ,$5.00,1 in stock at,root to end,6.0 ounce,27673801,"['Combats the effects of constant product buildup. Refreshes and protects.', 'No SLS/SLES, Para']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'root to end', 'Unit Size': '6.0 ounce', 'SKU': '27673801'}"
204,https://www.dollargeneral.com/p/maybelline-sensational-ultra-shiny-lip-gloss---just-a-glimmer-fl-oz/41554072624,"Maybelline Sensational Ultra-Shiny Lip Gloss - Just A Glimmer, 0.17 Fl Oz",https://dggo.dollargeneral.com/images/30/26/30267401_0.jpg,0.0,Number of Reviews is not available,$6.75,Out of stock at,Maybelline,1.0 each,30267401,"['Sensational Gloss with hi-shine complex for shimmering shine that lasts.', 'Formula with olive fruit extract melt']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '30267401'}"
205,https://www.dollargeneral.com/p/five-deep-breaths-whipped-body-scrub-with-eucalyptus-tea-tree-oil/811170038430,Five Deep Breaths Whipped Body Scrub With Eucalyptus & Tea Tree Oil,https://dggo.dollargeneral.com/images/30/86/30862702_0.jpg,0.0,Number of Reviews is not available,$4.50,6 in stock at,Five Deep Breaths,10.0 ounce,30862701,"['Relax, Restore, and Calm your senses with our indulgentbath & body care products. Created to be your ultimate self-care experience & toremind you to pause & take Five Deep Breaths.', 'Relax the day away with the aromatic scen']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '10.0 ounce', 'SKU': '30862701'}"
206,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---topcoat/41554583359,Maybelline Fast Gel Fast Drying Gel Nail Polish - Topcoat,https://dggo.dollargeneral.com/images/24/09/24098601_0.jpg,4.9,16 ,$2.75,Out of stock at,Maybelline,1.0 each,24098601,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '24098601'}"
207,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---lilac-lover/41554065145,Maybelline Fast Gel Fast Drying Gel Nail Polish - Lilac Lover,https://dggo.dollargeneral.com/images/27/39/27393901_0.jpg,0.0,Number of Reviews is not available,$2.75,1 in stock at,Maybelline,1.0 each,27393901,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27393901'}"
208,https://www.dollargeneral.com/p/scent-happy-fragrance-mist-citrus-sunrise-fl-oz-/811170039352,"Scent Happy Fragrance Mist, Citrus Sunrise, 8 Fl. Oz.",https://dggo.dollargeneral.com/images/30/81/30811702_0.jpg,3.0,1 ,$3.35,3 in stock at,Scent Happy,8.0 ounce,30811701,"['Rise and shine with the sunny sweet scents of tangy orange & juice peach nectar. Smells like...A Sunday drive through orange orchards.', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '8.0 ounce', 'SKU': '30811701'}"
209,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---bit-of-blush/41554065169,Maybelline Fast Gel Fast Drying Gel Nail Polish - Bit Of Blush,https://dggo.dollargeneral.com/images/27/39/27394301_0.jpg,0.0,Number of Reviews is not available,$2.75,Out of stock at,Maybelline,1.0 each,27394301,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27394301'}"
210,https://www.dollargeneral.com/p/scent-happy-fragrance-mist-fresh-bloom-fl-oz-/811170039383,"Scent Happy Fragrance Mist, Fresh Bloom, 8 Fl. Oz.",https://dggo.dollargeneral.com/images/30/81/30811102_0.jpg,4.0,1 ,$3.35,1 in stock at,Scent Happy,8.0 ounce,30811101,"['Blossom your senses with a lush blend of whimsy white jasmine and light gardenia petals.Smells like... Holding hands through a secret garden', 'Close your eyes and breathe in the good.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Scent Happy', 'Unit Size': '8.0 ounce', 'SKU': '30811101'}"
211,https://www.dollargeneral.com/p/l-a-colors-pop-on-nail-tips-and-polish---exposed-ct/81555429812,"L.A. Colors Pop On Nail Tips And Polish - Exposed, 25 Ct",https://dggo.dollargeneral.com/images/30/65/30652501_0.jpg,0.0,Number of Reviews is not available,$2.50,Out of stock at,LA Colors,1.0 each,30652501,"['24 coffin nail tips', '1 matching nail polish', 'Vibrant, bold color', 'Adhesive not included']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'LA Colors', 'Unit Size': '1.0 each', 'SKU': '30652501'}"
212,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---serene-steel/41554065138,Maybelline Fast Gel Fast Drying Gel Nail Polish - Serene Steel,https://dggo.dollargeneral.com/images/27/39/27393601_0.jpg,0.0,Number of Reviews is not available,$2.75,Out of stock at,Maybelline,1.0 each,27393601,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27393601'}"
213,https://www.dollargeneral.com/p/maybelline-fast-gel-fast-drying-gel-nail-polish---plum-party/41554065091,Maybelline Fast Gel Fast Drying Gel Nail Polish - Plum Party,https://dggo.dollargeneral.com/images/27/39/27391501_0.jpg,5.0,1 ,$2.75,Out of stock at,Maybelline,1.0 each,27391501,"['Maybelline New York Fast Gel, fast drying gel nail polish, exclusively at Dollar General', 'Cuticle shaped br']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Maybelline', 'Unit Size': '1.0 each', 'SKU': '27391501'}"
